"y","m","d","Diadema","Ibirapuera","Maua","PDPedro","SAmaro","Pinheiros","Santana","Caetano","Itaquera","Ipen","Parelheiros","Senhora"
2018,5,29,56.125,69.625,55.75,57.75,56.5,44.5,45.5,60.75,58.75,52,70.375,39.75
2018,5,30,60.875,68.625,55.5,52.25,57.5,38.5,45,60.5,56.75,51.25,73,46
2018,5,31,77.125,66.375,62.25,57.875,57.625,38.375,57.375,68.375,61.375,53.75,74.625,54.25
2018,6,1,65.5,84.375,61.625,62.125,47.375,48.1428571428571,73.75,64.75,63.875,63.125,59.875,74
2018,6,2,60.25,69.5,54.5,62.375,44.25,39.625,71.25,61.375,60.625,57,53.125,74.25
2018,6,3,43.1428571428571,51.7142857142857,38.2857142857143,44.125,39.5714285714286,33.125,32.75,47.875,34.875,34.625,56.125,35.625
2018,6,4,36.5714285714286,47.1428571428571,34.4285714285714,39.75,35.1428571428571,29.5,28.125,39.5,32.1428571428571,29.875,50.4285714285714,28.75
2018,6,5,15.8571428571429,21,20.8571428571429,14.25,13.2857142857143,NA,8.25,19.625,14.7142857142857,6.5,28.8571428571429,9
2018,6,6,6.375,21.625,13,16,9.375,NA,32,11.75,11.375,21.375,24.75,32.5
2018,6,7,21.1428571428571,32.25,19.375,21.5714285714286,18.75,NA,35.375,27.25,29,26,32.5,37
2018,6,8,20,22.625,32.7142857142857,20.625,15.625,NA,19.25,27.125,25.2857142857143,14.125,32.1428571428571,18.25
2018,6,9,22.375,31.75,28.4285714285714,19.75,21.5,NA,14.375,24.5,22.5714285714286,20.875,40.625,14.375
2018,6,10,36.75,31.375,30.375,24.75,23.625,NA,16.375,32.125,22.25,25.5,43.625,23.125
2018,6,11,42.875,55.125,40,36.75,31.25,NA,50.875,41.375,52.2,43,44.75,58.125
2018,6,12,49,56.125,42.875,37.625,25.25,20.125,54.875,44.25,48,41.125,41.5,57
2018,6,13,27.2857142857143,33.4285714285714,30.2857142857143,27.125,NA,12,33.625,34.375,31.25,20.125,46.4285714285714,34.625
2018,6,14,25.4285714285714,32,35.625,27.375,29.1428571428571,14.625,20.875,33.875,30,20,47.875,17.125
2018,6,15,28.2857142857143,35.2857142857143,35,28.125,27.4285714285714,13.75,22.625,39.125,29.2857142857143,21.75,50.5714285714286,18.125
2018,6,16,31.875,39.25,35.875,32.125,31,19.125,23.625,39,34.625,27.25,54.125,18.5
2018,6,17,31,45.75,28.1428571428571,38.375,28,26.375,28,36.5,34.125,28.75,43.7142857142857,23.375
2018,6,18,19,31.5,22.5,25.125,24,15.625,18.375,NA,29.75,20.125,34.875,15.25
2018,6,19,28.875,42.125,31.125,31,25.25,21.125,27.625,37.125,38.5,26.375,44.875,24.5
2018,6,20,46.5,58.5,48.875,40.25,40.25,23.875,52.625,49.75,55,46.625,56,54.875
2018,6,21,40.375,53.875,45.875,44.875,30.125,NA,57.375,49.125,56.5,46.125,49.875,56.125
2018,6,22,44.625,56.125,47.5,41.75,38.625,22.625,45.125,42.75,59.5,46.375,51.625,47.5
2018,6,23,61.75,64,52.5,55,37.25,28.5,55.5,54.25,60.5,52.375,50.25,53.875
2018,6,24,70,73.625,57.25,70.125,52.875,44.625,68.625,71.25,57.125,67.25,58.375,72.125
2018,6,25,53.125,71.25,56.75,55,38.375,42.7142857142857,64.375,51.25,59,57.75,49.375,67.125
2018,6,26,39.125,60.625,49.75,41.1666666666667,25.75,33.125,60.375,40.25,58.5,46.875,46.375,65
2018,6,27,56.5,71.75,52,68.875,47.75,49.25,65.5,65.625,53,52.25,62.625,44
2018,6,28,38.5,59.125,52,35,37.75,33.375,27.625,45.875,47.25,42.25,62,31.375
2018,6,29,57.25,73,78.3333333333333,54.25,43.625,42.625,63,61.625,57.875,58.5,76.5,67.75
2018,6,30,87,89,79,75.5714285714286,65.375,47.375,82.25,83,75.625,74.75,76.375,78
2018,7,1,136.166666666667,127.75,76.125,111.125,103.875,89,102.875,125.75,83.5,102.25,118,102
2018,7,2,62.5,92.125,68.875,69.5,44.5,NA,84.5,77.625,67.625,69,76.375,80.5
2018,7,3,38.25,53.375,40,37.875,33.375,NA,35.25,38.5,36.75,39.875,55.875,26.125
2018,7,4,25,52.2857142857143,24.375,39.25,24.25,NA,32.5,40.1666666666667,28.875,36.375,42.75,24.75
2018,7,5,84.375,72.375,58.25,45.625,59,39.125,64.625,68.25,47.5,57,90.375,60.5
2018,7,6,78.25,86.25,81,82.5,62.5,46,76.375,82,77.25,69.875,74.375,67.25
2018,7,7,77.75,97.625,72.125,78,55.625,61.1666666666667,95,85.5,71.5,79.875,74.375,87.375
2018,7,8,92.75,100.25,84.25,93.5,73.625,61.7142857142857,99.5,97.375,77,86.125,86.5,87.875
2018,7,9,73,104.125,47.25,81,69.875,64,79.125,87.125,45.375,79.125,63.125,71.125
2018,7,10,46.4285714285714,49,45.125,35.375,32.2857142857143,23.25,40.125,44.625,27.5,27.25,49.125,29.75
2018,7,11,44.8571428571429,44.2857142857143,39,35.125,38,29.875,34.875,42.125,32,33.625,59,25.5
2018,7,12,69.625,58.375,50.75,47,62.625,37.625,40,57.25,46.875,46.375,69.875,38.125
2018,7,13,60.7142857142857,60.125,57.875,46.875,50.5,36.25,64.375,55.625,53.125,54.5,67.25,62.75
2018,7,14,97.75,85.75,97,80.75,72.75,55.25,95.875,91.75,81.75,74.875,87.125,84
2018,7,15,97,83.25,85.75,84.875,66.25,NA,92.125,94.625,77.875,79.375,83.75,84
2018,7,16,82.375,82.5,92.375,66.125,72.625,NA,68.375,78.75,103.5,71.25,83.625,54.625
2018,7,17,88.25,88.1428571428571,65.5,63.375,62.875,NA,59.5,76,68.25,47.3333333333333,75,56
2018,7,18,67.375,92,66.25,53.25,50.75,NA,63.375,65.625,59.25,73.875,78.125,70.875
2018,7,19,77.625,99,80.75,77.75,74.75,NA,94.25,83.625,69,88,88.875,91.125
2018,7,20,78.375,119,74,71.25,52.625,NA,99.25,75.875,72.875,80.75,75.75,95.125
2018,7,21,57.125,66,46.625,66.75,49.125,NA,69.625,65.375,43,57.875,55.875,64.625
2018,7,22,34.625,34.5714285714286,30.2857142857143,44.125,34.25,NA,42.375,39.875,27.875,38.75,48.2857142857143,38.375
2018,7,23,75.5,77.25,56.875,58.375,54,NA,60,75.875,48.25,61.5,69.875,54.625
2018,7,24,43.625,53.125,43,41.75,43.125,NA,36.75,51.625,39.25,43.625,61.375,29
2018,7,25,35.75,NA,30.5714285714286,41.875,38.25,NA,35.375,40.375,32,43.875,50.875,31.125
2018,7,26,60.625,NA,51.625,53.875,50.5,NA,57.125,60,56,55.75,65.875,57.625
2018,7,27,68.875,89,65.375,58.75,51.5,NA,69.2857142857143,67.75,57,72.25,71.625,69.75
2018,7,28,93.375,113.125,87.125,89.75,68.75,NA,99,100.125,71.625,88.75,93.75,90.25
2018,7,29,83,90.875,68.125,79.5,67.875,NA,89.25,71.75,52.75,79.875,71.25,84.75
2018,7,30,42.125,55.375,41.5,44.125,34.375,NA,39.25,50.5,35.625,32.375,52.375,27.25
2018,7,31,35.8571428571429,46.1428571428571,35.5714285714286,34.875,32.8571428571429,NA,29.875,43.625,21.625,36.1428571428571,54,27.625
2018,8,1,30.8571428571429,41.4285714285714,33.75,31.625,29.5714285714286,NA,26.25,39.625,NA,31.1428571428571,50,24.625
2018,8,2,17.875,27.5,27.625,21.25,21.375,24,14.75,25.75,NA,15.2857142857143,32.7142857142857,13.375
2018,8,3,9.71428571428571,15.4285714285714,11.4285714285714,8.75,3,7.125,7.5,14.5,NA,3.28571428571429,12.4285714285714,5.75
2018,8,4,36.5,46.75,46.5,37.875,24,26.625,50.875,43.375,NA,39.625,24.375,46.25
2018,8,5,32,37.25,31.25,26.5,26,22.375,29.75,37,NA,25.75,30.5,29.625
2018,8,6,25.2857142857143,28.8571428571429,26.5714285714286,20.375,25.7142857142857,19,14.25,29.75,NA,17,36.8571428571429,11.875
2018,8,7,25.2857142857143,38.875,30.1428571428571,27.25,27.7142857142857,24.625,17.875,30.875,NA,NA,37.2857142857143,17.875
2018,8,8,49,63.375,39.25,41,35.125,33.375,61.375,53.125,NA,51.5,42.75,51
2018,8,9,50.375,65.25,45.75,52.4285714285714,36.25,38.75,72,62.6666666666667,NA,53.5,43.625,65.125
2018,8,10,54.125,69.375,52.5,53.75,42.25,NA,71.25,56.4285714285714,NA,NA,46.75,65
2018,8,11,61.875,67,NA,59.875,49.125,48.75,69.25,67.625,NA,NA,56.125,62.25
2018,8,12,59.75,67.875,NA,68.25,52.75,52.625,68.25,64.625,NA,NA,55,55.75
2018,8,13,39.875,63.375,NA,50.625,41.375,50.2857142857143,43,50.75,NA,83.5,45.25,33.5
2018,8,14,73.75,69,NA,39,51.25,41.625,79.25,71.125,NA,66.75,65.375,65.75
2018,8,15,44.5714285714286,52.375,43.875,42.625,42.4285714285714,38,33.5,52.25,59.5714285714286,46.1428571428571,52.25,32.375
2018,8,16,46.5714285714286,49.5,43.8571428571429,38.375,40.375,37.625,30.25,51.125,45,46,51.4285714285714,31.625
2018,8,17,43.2857142857143,48.5714285714286,42.4285714285714,36.125,38.1428571428571,35.875,29.5,49.625,45.5,42.2857142857143,49.5714285714286,29.75
2018,8,18,42.875,57.75,37.375,51.375,42.5,46.25,48.75,48,47.125,55.5,47.25,40.875
2018,8,19,84,81.5,60.75,76.625,59.875,63.125,81,80.75,NA,80.125,75.125,70.625
2018,8,20,83.125,102,82.125,82.75,76.375,62.25,93.5,95.875,102.125,90,74.75,76.25
2018,8,21,60.25,75.875,48.625,61.125,51.375,48.75,65.625,69.625,70.125,72.125,59.5,56.25
2018,8,22,63.875,73.5,54.5,57.875,54.125,44,82.75,68.875,NA,76.25,72.4,74.75
2018,8,23,104,112.75,83.5,96.25,85,69.375,115.25,104.375,128.8,106.75,106.25,107.125
2018,8,24,76.875,99.5,73,79.5,56.75,57,97.125,86.375,100.25,92.125,71.125,91.875
2018,8,25,53.125,55.625,43.5,48.5,33.125,38.625,NA,50.5,62.125,54.625,44.125,52.75
2018,8,26,45.875,55,42.7142857142857,49.75,40.5714285714286,39.125,42.2,54.25,51,44.125,51.125,35.25
2018,8,27,32.1428571428571,48.7142857142857,36.2857142857143,40.375,36.2857142857143,36.625,30.375,43.125,48,37.1428571428571,45.5714285714286,26.125
2018,8,28,48.75,66.125,39.625,58.125,44.375,44.375,55,51.75,59.375,61.75,56.625,45.625
2018,8,29,57.625,78.75,46.25,57.625,57.5,48.8571428571429,53.25,59.125,71.875,71.875,70.25,44.75
2018,8,30,69.5,87.625,63.25,66.375,48.625,48.125,80.375,71,84.625,75.875,58.875,78.5
2018,8,31,80.375,103,82.375,77.75,61.375,NA,100.125,86.875,109.875,92.5,68.375,91.875
2018,9,1,97.75,103.625,77.125,90.875,77.625,76.5,89.75,91.25,94.75,103.75,87.5,89.5
2018,9,2,94.375,98.25,68.5,85.75,57.125,66.125,86.125,91.125,92.25,87.125,72.5,82.625
2018,9,3,50.25,58,47.75,51.25,36.625,29.875,66.5,55.5,77,55,48.375,58
2018,9,4,47.5714285714286,51.4285714285714,36.75,40.5,38.5714285714286,28.125,38.375,49.875,47.375,45.4285714285714,50.1428571428571,29
2018,9,5,43.5714285714286,49.1428571428571,38.625,39.75,34.5714285714286,26,37.375,45.875,50.625,40.8571428571429,50,27
2018,9,6,41.875,58.875,40.5,46.625,43.5,39.375,40.375,49.125,59.125,41.875,46.625,32.875
2018,9,7,109.5,119.125,62,105,96.25,98.25,99.875,101.25,89,96.125,97.125,92
2018,9,8,118.75,106.125,50.375,84.375,93.75,85.375,83.5,87.375,76.75,104.25,79.25,72.125
2018,9,9,86.75,110.5,56.875,111.375,85.5,93.25,106.375,99.375,86.875,NA,81.125,92.875
2018,9,10,59,91.5,50.125,68.125,85,72,NA,72,73.25,NA,63.75,55
2018,9,11,56,77.25,44.75,66,55.75,61,61.6,61.875,69.375,NA,59.625,48.5
2018,9,12,39.875,63.375,38.375,56,44.5,50.5,54.5,52,63,NA,50.25,44.875
2018,9,13,64,73.75,48.125,65,61.3333333333333,54.25,60.625,67,73.375,NA,64.625,51.25
2018,9,14,25.8333333333333,28.7142857142857,22.8571428571429,20.125,24.8571428571429,17.625,18.875,27.375,26.7142857142857,NA,32.5714285714286,16.5
2018,9,15,47.875,62,41.75,57.75,43.375,48.125,72.5,56.125,67,NA,56.875,66.75
2018,9,16,58.75,64.25,46.375,63.25,51,50.5,65.125,58.75,65.25,NA,59.5,48.25
2018,9,17,33.75,47.5,27.875,33.75,23.375,31.375,51.25,35.25,50.875,48.75,34,52.625
2018,9,18,55,63.375,42.125,47.875,35.125,35.875,65,46.875,70,73.75,52.375,57.125
2018,9,19,71.1428571428571,87.875,64.5,75.75,NA,NA,87.125,82.8571428571429,92.25,93.5,71.125,75.875
2018,9,20,34.8333333333333,40.1428571428571,30.2857142857143,29.25,NA,NA,43.625,33.375,45.8333333333333,NA,42.7142857142857,41.25
2018,9,21,64.875,84.375,56.5,70.75,NA,NA,82.125,72.625,84.75,NA,67,76.25
2018,9,22,108.875,124.25,59.5,107.25,NA,106.75,104.125,98.5,90.125,NA,88.375,92
2018,9,23,109.25,112.625,NA,110,NA,97.625,110.375,115.25,112.5,NA,99.5,97.75
2018,9,24,109.5,121.875,84.875,117.25,112,93.125,120,117.875,128.5,NA,108.25,97.75
2018,9,25,64.8571428571429,91.5,52.1428571428571,90.25,65.875,NA,86,77.875,77.875,NA,71.75,72.125
2018,9,26,82.75,89.625,63.625,74.625,60.375,78,90,82.875,92,103.25,77.625,95.125
2018,9,27,49.125,64.375,55,58.625,41,47.875,69.125,61.25,71.125,80.625,62,62.1428571428571
2018,9,28,33.5,51.75,NA,46,37.875,42.375,39,47.75,54.875,59.875,54.5,34.125
2018,9,29,58.5,82.25,NA,73,57.625,63.75,71.625,67.375,64.875,NA,62.25,60.125
2018,9,30,95.25,89,NA,77.5,70.75,73,76.875,88.75,80.5,113,79.5,75.625
2018,10,1,54.875,64.375,NA,57.125,39,40.625,77.125,59,59.5,80.125,55.25,71.875
2018,10,2,105.75,113.625,NA,97.5,96.25,96.5,94.75,110.25,109.875,116.5,96.5,94.375
2018,10,3,91.25,110.25,94,93.875,74.875,75.875,104.5,116.166666666667,104.5,119,86.375,102.125
2018,10,4,43.125,49.625,34.375,40.375,36.375,34.625,36.375,47.125,44.875,39.5,58.125,30.625
2018,10,5,35.2857142857143,47,33.2857142857143,40.875,38.125,40.125,39.125,42.125,44,35.125,51.8571428571429,34
2018,10,6,34.7142857142857,47,30,39.5,36.125,39.5,38.125,43.75,43.2857142857143,34.875,46.7142857142857,34
2018,10,7,29.5714285714286,37.625,21.1428571428571,32.5,24.625,29.5,26.375,30,31.125,27.125,38,21.875
2018,10,8,13.125,20.125,21.75,14.75,11.625,10.625,18,17,19,22.125,22.75,35.125
2018,10,9,78.875,91.375,60.875,74.625,56.25,59.875,99.125,NA,96.75,78.125,77.625,90
2018,10,10,55.5,79.625,47.75,61.2857142857143,50.75,40.375,71,101,84.1666666666667,59.875,63.5,63.875
2018,10,11,31.1428571428571,38.75,31,28.875,29.875,26.875,24.125,38.7142857142857,39.25,39.2857142857143,54.125,23.5
2018,10,12,45.375,67.5,30.125,63.75,44,56.625,65.125,56.875,56.625,72.875,54.875,52.125
2018,10,13,86.875,84.375,61.75,79.125,57.875,64,96.5,86.5714285714286,86.875,89.25,78.5,89.125
2018,10,14,38.8571428571429,43.5714285714286,32.2857142857143,37.75,32,NA,35,43.875,40.375,37.625,53,26.375
2018,10,15,22.625,35,26.5,27,26,NA,25.875,33.375,39.5,25.6666666666667,45.5,22.625
2018,10,16,32.25,50.75,28.75,41,34.625,NA,37.625,39,44.75,35.75,53.125,32.625
2018,10,17,60.8571428571429,87.25,42.25,75.25,56.5,NA,95.125,74.125,73.75,68.875,56.875,87.75
2018,10,18,80.75,105.375,70,90.25,68.375,NA,113.625,102,103.125,77.875,76.375,100.75
2018,10,19,46.75,54.7142857142857,41.5714285714286,47.875,47.4285714285714,NA,42.625,54,53.375,60.875,64.5,40.25
2018,10,20,55.5,70.125,47.5,64.375,61.125,NA,61.625,60.75,62.25,79.5,65.125,54.5
2018,10,21,47.625,59.875,36.375,54,48.125,NA,42,49.625,51.625,72.875,57.5,44.25
2018,10,22,78.25,96.5,56.375,85,76.25,NA,87.125,84.875,66,109.125,84.375,78.375
2018,10,23,68.8333333333333,94.75,66,81,65.75,NA,93.875,93.625,102.375,105.125,84,82.5
2018,10,24,39.6666666666667,47,34.8571428571429,44.875,35.4285714285714,NA,30.375,48.125,48.5,55.75,56.4285714285714,33.375
2018,10,25,24.8571428571429,38.1428571428571,26.2857142857143,30.125,18.2857142857143,NA,26.625,29.5,40,41.625,43.8571428571429,26
2018,10,26,46.75,47.875,33.375,42.75,43,NA,42.375,51.375,51.25,55,65.625,39.25
2018,10,27,41.625,47.7142857142857,37.625,43.875,NA,NA,50.75,46.875,51.625,51.125,59.5,47.25
2018,10,28,47.75,54.625,41,50.125,NA,43.875,47,51.5,52.875,50.375,62,32.5714285714286
2018,10,29,29.375,44.625,29,37.375,32.75,32,29.25,36.375,43.625,43.625,49.25,23.8571428571429
2018,10,30,97.625,118.75,53.625,97.5,104.875,84.125,98.75,100.125,95,115.125,99.875,88.375
2018,10,31,89,90.5,60.875,80.6666666666667,60.875,45.75,91.25,87.125,91.125,192,79.375,84.125
2018,11,1,58.5,73,52.375,63,51,48.125,67.875,70.875,75,412,68,47.5
2018,11,2,73,101.375,43.75,100.75,80.625,91.25,101.625,85.375,70,112.375,82.8571428571429,96
2018,11,3,92.125,95.25,62.25,85.625,65.25,64.75,99.7142857142857,92.75,92.375,100.428571428571,84.375,89.375
2018,11,4,43.5714285714286,49,35,47.125,36,39.125,43.625,50.375,48.5,NA,55.875,34.25
2018,11,5,32,46.1428571428571,29.8571428571429,38.75,33.4285714285714,35.875,35.25,38.4285714285714,49,NA,50.7142857142857,29.25
2018,11,6,36.4285714285714,38.875,26.75,28.25,30.375,24.625,25.5,36,38.5,12.8571428571429,50.5,21
2018,11,7,27.625,40.125,26.625,35,28.75,30.125,26.5,36.375,37.5,16,50.75,23.25
2018,11,8,22.375,37.5,26,30,25.125,26.25,20.625,31.125,40.375,7.57142857142857,45.1428571428571,19.25
2018,11,9,32,50.625,30.375,43.75,33.625,38.25,38.875,40.875,46.625,40.4285714285714,54.75,36.875
2018,11,10,65.625,52.25,38.75,42.625,50.75,32.5,44.125,55.375,50.875,56.125,77.625,36.875
2018,11,11,76.625,83.375,52.625,90.25,40.5,63.75,92.875,91.1428571428571,82.125,72,62.875,75.875
2018,11,12,81.75,94.875,53.875,78.875,57.875,80.25,84.875,91.875,64,93.5,92.75,69.625
2018,11,13,83.875,102,54,82.375,77.25,63.125,92.25,81.375,83.625,105.625,94.25,92.625
2018,11,14,71.375,87.125,58.875,76.8571428571429,NA,53.25,90.625,83,86.25,84.375,70.375,85.125
2018,11,15,53.75,63.125,38.5,63,46.125,52.3333333333333,69.625,66.875,70.625,68.8571428571429,63.75,59.25
2018,11,16,47,63.125,38.25,53.75,52.875,52.625,57.125,56.5,54.75,69.25,66.5,50.375
2018,11,17,59.625,84.5,36.875,74.625,56.25,70,74.375,69,63,93,65.5,70.25
2018,11,18,61.875,60.625,41.5714285714286,57.5,42.625,54.375,60.375,56.875,56.375,69.1666666666667,64,56.375
2018,11,19,40,41.625,40.5714285714286,36.25,23.1428571428571,34,23.625,47.75,46.2857142857143,48.2857142857143,63.4285714285714,24.125
2018,11,20,26,38.25,26.875,35.5,29.25,31.4285714285714,30.375,35.25,39.75,44.625,50.8571428571429,25.5
2018,11,21,22.625,33.625,23.625,25.75,21.875,25.875,22.5,27.875,38.625,36.1428571428571,43.25,18.75
2018,11,22,74.625,75.875,NA,58.375,67.625,59.875,66.625,70,72,80.75,97.375,66.5
2018,11,23,62.5,73.25,NA,51.375,NA,52.5,64.375,57.375,53.3333333333333,74,76.125,54.5
2018,11,24,51.5,49.75,NA,42.375,39.375,42.375,49,46,45,52.875,51.75,47.375
2018,11,25,46.5,54.625,NA,51.25,22.625,41.5,54.625,52.75,57.1666666666667,54.25,43.375,45.5
2018,11,26,40,58.75,34.8571428571429,44.25,46.5,50.125,NA,45,49.375,64.125,51.125,30.125
2018,11,27,40.2857142857143,69.625,33.125,58.625,48.875,65.5714285714286,NA,51.625,51.5,82,44.25,48.375
2018,11,28,68.375,91.75,44.375,77,70.75,80.125,NA,72.375,68.375,100.875,61,74
2018,11,29,72.625,93.875,59.625,71.5,63.125,65.625,NA,80.875,86.625,87.5,68.75,86.875
2018,11,30,101.75,93.25,89.25,86,NA,66.875,115.4,110,107.25,91.8571428571429,81.5,99
2018,12,1,54,59.375,48.5,53.125,NA,38.75,66,62.5,69.625,49.5,45.375,56.75
2018,12,2,58.125,66.25,44.875,64.125,NA,58.8571428571429,65.125,64.5,67.125,52.375,56.6666666666667,54.75
2018,12,3,28.75,43.875,29.125,32.75,30.875,37.125,31.25,35.875,38.6,36.75,42.25,23.25
2018,12,4,81.2857142857143,99.125,76.5,83,67.5,67.875,109.625,98.25,110.125,83.5,73.5,99
2018,12,5,64.625,82.5,62.625,71.375,41.375,62.75,79.25,80.75,92.125,66.125,65.5,77.375
2018,12,6,58.875,103.25,42,87.125,58.25,88.75,88.75,77.25,72.625,106.625,60.25,79.5
2018,12,7,39.625,56.625,32.5714285714286,49.125,39.25,44.5,44,49.75,53.375,50.125,46,41
2018,12,8,28,40,26.625,34,27.75,32,34.375,36.5,41.5,33.25,33.7142857142857,26
2018,12,9,71.125,84.75,39,77.875,66.5,80.375,81.875,71.25,69.5,88.125,62.375,77.125
2018,12,10,91,112.5,81.75,NA,NA,87.125,103.5,113.875,125.125,118.875,89.25,92.125
2018,12,11,109.25,121.5,92.5,NA,85.625,87,113.375,116.625,137.125,121.25,118.375,109.125
2018,12,12,118,133.875,102.333333333333,NA,101.875,87.875,135.25,140.25,161.625,112.142857142857,100.875,112.625
2018,12,13,103.125,116.125,82.25,NA,85.75,NA,101.375,117,130,103.875,98,97.5
2018,12,14,131.5,129.25,86.375,98.4285714285714,112,105.25,106.25,121.625,142.428571428571,124,NA,101.5
2018,12,15,107.5,124.25,81.25,114.625,NA,102,117,122.875,144.666666666667,106,91.8571428571429,108.166666666667
2018,12,16,177.166666666667,173.625,NA,163.875,119.857142857143,150,154.625,157.125,140.125,152.75,97.25,117.5
2018,12,17,114.75,141.875,NA,121.125,104.125,116.125,131.625,126.5,117.5,133.75,117.5,116.5
2018,12,18,107.25,127,114.333333333333,112.125,85.75,95.375,138.25,123.375,145.875,117.875,94,121.875
2018,12,19,98.625,153.375,NA,114.25,NA,110,109.75,112.375,94,129.125,95.375,99.5
2018,12,20,146.875,136.375,121.333333333333,116,NA,109.375,122.625,123.875,122.125,135.5,144.375,122
2018,12,21,106,120.75,121,NA,63.75,70.5,122.375,120.75,132,116.375,94.125,111.75
2018,12,22,90.75,103.875,104.875,NA,82.1428571428571,84.125,110.375,102.5,NA,95.25,74.75,88.75
2018,12,23,87.625,81.75,77.75,NA,74.625,68.4285714285714,92.375,95.625,97.25,80.25,67.875,75.625
2018,12,24,50.375,64,56.375,NA,50.375,56.625,68.75,61.5,63.625,64.5,44.875,54.625
2018,12,25,40.25,53.25,38.25,NA,34.6666666666667,46.25,48.375,46.75,44.75,52,35.625,40.125
2018,12,26,66.625,104.5,52,NA,73.75,97.25,89.375,77.5,NA,104.125,62,79.75
2018,12,27,75.75,105.375,56.75,NA,70,92.875,106.5,90.5,72.25,101,67,93.625
2018,12,28,80.125,75.375,80.875,NA,61,55.75,72.375,91.8571428571429,86.75,75.375,69.375,61.625
2018,12,29,160.375,156.125,NA,NA,125.375,123.875,145.125,170.625,153.25,126.75,96.625,104.125
2018,12,30,105.75,99.625,NA,NA,86.625,84.25,101.375,112.875,122.75,86.75,90.375,79
2018,12,31,113.875,137.375,NA,NA,94.75,123.285714285714,138.375,135.75,129.25,125,78.25,117.875
2019,1,1,84.875,86.5,NA,NA,66.5,76.25,84.5,89.875,91.875,81.875,72,74.25
2019,1,2,77.75,73,NA,NA,51.75,55.25,79.75,88,92,69.375,60.75,68.25
2019,1,3,75.875,83.625,NA,78.7142857142857,58.75,61,84.125,84.5,96.125,75.625,56.375,76.375
2019,1,4,41.25,50.5,NA,45.1428571428571,30,35.875,58.25,50.625,64.625,46.5,37.625,52.375
2019,1,5,45.125,44.75,NA,43.8571428571429,39.5,32.25,53.625,49.75,52.625,50.875,38.5,46.375
2019,1,6,73.75,70.125,NA,65.625,61.875,58.25,69.5,70.125,64.625,68,58,64.125
2019,1,7,84,88.375,NA,77.125,60.5,65.625,84.375,75.5,75.2,87.1666666666667,70.125,84.25
2019,1,8,91.8571428571429,97.75,NA,89.25,66.5,73.875,98.75,109.25,122,90.5,82.75,90
2019,1,9,123.5,163.5,NA,141.125,131.75,NA,148.125,127,130.375,164.5,99.75,122.875
2019,1,10,116.125,136.125,NA,126,104.5,100.5,136,130.125,114.375,120.75,99.25,133
2019,1,11,183.857142857143,135.625,NA,98.125,137.5,97.5,105.875,149.375,137.375,120.625,135.375,98.875
2019,1,12,84.5,114,NA,117.375,79.625,96.25,124.125,104.625,87,107.25,63.5,120.875
2019,1,13,114.125,101.125,NA,89.25,91.375,85.5,90,114.625,95.125,96.5,104.625,81.875
2019,1,14,99.5,107.5,161.75,97.5,81.625,75.125,102.5,108.25,107,104.25,88.125,97.5
2019,1,15,107.375,112.666666666667,136.5,99.75,84.125,86.25,107.75,109.25,108.625,107.5,85.5,111.75
2019,1,16,86.375,103.375,113,82.875,73.5,69,100.625,101,97.25,92.125,77.75,97.75
2019,1,17,138.8,136,170.25,107,119.125,85.5,116.125,NA,136,128.25,120.25,96.875
2019,1,18,106.428571428571,123,102.625,92.125,114.25,86.875,95.25,NA,97.625,116,101.75,90.875
2019,1,19,133.125,128.125,165.25,116.5,106.75,93.75,122.625,NA,137.625,118.375,104.75,109.25
2019,1,20,114.285714285714,110.625,NA,97.25,106.5,91.625,93.5,NA,97.25,96.2857142857143,73.25,83.125
2019,1,21,90.875,101,149,93.5,NA,72.375,108.2,NA,125.75,87.75,74.5,94.25
2019,1,22,75.125,122.875,97.5,128.142857142857,93.25,120,178,98.875,98.375,127.625,60.125,117.375
2019,1,23,79.875,127,89.25,104.125,NA,111.125,108,92.375,94,126.25,78.625,93.25
2019,1,24,69.875,115.5,110.5,89.5,63.625,100.75,84.25,103.625,92.625,107.625,59.875,88.25
2019,1,25,36.375,62.125,60.125,58.875,46.25,55.5714285714286,70.125,48.875,51.75,59.5,42.875,68
2019,1,26,118.125,112.875,116.375,88.375,108.25,89.75,88,97.5,89.875,96.25,128.625,72.625
2019,1,27,73.375,62.875,92.75,61,54.625,54.5,63.375,64.625,66.875,60.125,68.5,53
2019,1,28,97.375,97.625,130.625,74.625,94.375,73.625,81.375,94,92.25,95.375,106.375,76.25
2019,1,29,135.75,115.875,163.25,95.5,113.5,77.875,95.5,147.375,138,101.375,121.125,91.25
2019,1,30,117,132,199.875,113,104,NA,NA,135.5,167.625,132.666666666667,106.625,110
2019,1,31,142,186.625,181.875,176.75,122,152.166666666667,208.5,182,156.125,183.375,111.875,182.375
2019,2,1,143.625,142.625,153.6,125.125,160.75,125.875,NA,105.875,120.375,168.5,129.875,105.375
2019,2,2,172.375,177.5,207.75,153.25,150.25,141.375,NA,168.125,163.75,170.375,159.375,138.875
2019,2,3,75.875,87,83.375,83.625,61.5,78.5,NA,82.125,84.625,94.625,69.5,84.125
2019,2,4,38.5,41.4285714285714,56.4285714285714,35,22.5714285714286,29.75,NA,44.625,52.7142857142857,45,39.4285714285714,31.875
2019,2,5,20.75,35,38.375,30.375,24,27,NA,30.25,31.375,36.375,26.75,21.75
